#,Website,DA Score,PA,SS,MR,Index Pages
9,www.sloconflictmanagement.com,4,12,1,1.2,🗎
10,www.hoseylaw.com,2,14,3,1.4,🗎
11,www.socialrightslaw.com,2,6,24,0.6,🗎
12,www.moloneylawoffice.com,1,3,0,0.3,🗎
13,www.omk.cc,2,5,86,0.5,🗎
14,www.caonlinelawyer.com,3,14,20,1.4,🗎
15,www.lawofficesofajfudge.com,10,19,0,1.9,🗎
16,www.brayer.net,9,18,23,1.8,🗎
17,www.caltrout.org,44,45,1,4.5,🗎
18,www.armstronglegal.com,18,26,13,2.6,🗎
19,www.kwb-law.net,14,21,28,2.1,🗎
20,www.timstearnslaw.com,8,16,48,1.6,🗎
1,www.taforolaw.com,12,18,6,1.8,🗎
2,www.richardsonoliver.com,18,30,1,3,🗎
3,www.fenwick.com,59,55,1,5.5,🗎
4,www.meetin-iplaw.com,10,24,7,2.4,🗎
5,www.confluent.io,63,58,1,5.8,🗎
6,www.timstanley.com,13,22,4,2.2,🗎
7,www.providentialaw.com,3,17,7,1.7,🗎
8,www.lrconstructionlaw.com,15,26,33,2.6,🗎
9,www.bluefieldlaw.com,7,19,1,1.9,🗎
10,www.gcalaw.com,30,34,3,3.4,🗎
11,www.justia.com,90,66,2,6.6,🗎
12,www.jstechlaw.com,8,15,12,1.5,🗎
13,www.purestorage.com,61,58,1,5.8,🗎
14,www.stairwell.com,42,37,10,3.7,🗎
15,www.hwimmigrationlaw.com,10,17,0,1.7,🗎
16,www.gardkaslow.com,9,23,31,2.3,🗎
17,www.richarddwyer.co,3,8,0,0.8,🗎
18,www.rosecarson.com,19,29,3,2.9,🗎
19,www.loriclaw.com,5,19,1,1.9,🗎
20,www.intuit.com,91,71,3,7.1,🗎
1,lrconstructionlaw.com,15,29,33,2.9,🗎
2,www.alcorn.law,40,47,4,4.7,🗎
3,www.mvalentelaw.com,8,13,3,1.3,🗎
4,www.huwelaw.com,11,24,0,2.4,🗎
5,www.schwabe.com,39,47,3,4.7,🗎
6,www.siliconvalleylawoffices.com,11,21,0,2.1,🗎
7,kohnlawoffices.com,11,16,28,1.6,🗎
8,www.intrinsic.ai,24,29,1,2.9,🗎
9,www.google.com,100,100,13,10,🗎
10,www.binkertlaw.com,14,17,16,1.7,🗎
11,www.wanglegalgroup.com,5,18,0,1.8,🗎
12,www.trademarkia.com,77,61,2,6.1,🗎
13,www.westberglaw.com,6,18,3,1.8,🗎
14,www.nuro.ai,56,48,9,4.8,🗎
15,www.novalawgroup.com,13,25,14,2.5,🗎
16,www.attorneywang.com,13,24,10,2.4,🗎
17,www.ipventure.com,17,27,3,2.7,🗎
18,www.nortonlifelock.com,61,50,12,5,🗎
19,www.elcaminohospital.org,52,51,1,5.1,🗎
20,www.xad.com,48,49,0,4.9,🗎
1,www.aerlegal.com,1,1,0,0.1,🗎
2,www.calprivacy.com,7,17,0,1.7,🗎
3,www.elastic.co,84,66,4,6.6,🗎
4,www.d2g-oncology.com,14,21,28,2.1,🗎
5,www.sosnow.net,2,8,51,0.8,🗎
6,www.keirealty.com,10,17,1,1.7,🗎
7,www.onecle.com,62,55,15,5.5,🗎
8,www.ycombinator.com,88,70,2,7,🗎
9,www.blackberry.com,92,71,60,7.1,🗎
10,www.deneckeplanning.com,7,19,4,1.9,🗎
11,www.mccarthytechlaw.com,1,1,0,0.1,🗎
12,www.colpittslaw.com,3,10,2,1,🗎
13,www.samsungnext.com,49,46,28,4.6,🗎
14,www.kodiak.ai,34,36,0,3.6,🗎
15,www.rinskylaw.com,2,8,0,0.8,🗎
16,www.vpaclaw.com,10,18,35,1.8,🗎
17,www.michaelnichols.com,5,17,6,1.7,🗎
18,www.menlosecurity.com,53,51,1,5.1,🗎
19,www.aurora.tech,56,45,1,4.5,🗎
20,www.modlinlegal.com,14,24,1,2.4,🗎
1,www.omnicell.com,49,50,1,5,🗎
2,www.hackerrank.com,75,65,1,6.5,🗎
3,www.patentlawgroup.com,11,19,25,1.9,🗎
4,www.udacity.com,88,70,3,7,🗎
5,www.svlo.com,12,23,0,2.3,🗎
6,www.cohenandostler.com,11,18,72,1.8,🗎
7,www.talispartners.com,8,20,0,2,🗎
8,www.waymo.com,77,52,4,5.2,🗎
9,www.at-bay.com,36,40,1,4,🗎
10,www.quora.com,93,79,10,7.9,🗎
11,www.kopeikin.net,1,1,0,0.1,🗎
12,www.sentinelone.com,64,57,1,5.7,🗎
13,www.siliconvalleycf.org,61,52,1,5.2,🗎
14,www.alr-law.com,6,16,0,1.6,🗎
15,www.memylaw.com,1,3,59,0.3,🗎
16,www.loftusandassociates.com,1,1,0,0.1,🗎
17,www.healthiq.com,47,48,1,4.8,🗎
18,www.redis.com,54,41,2,4.1,🗎
19,www.banyan.law,11,20,4,2,🗎
20,www.heartflow.com,49,44,0,4.4,🗎
1,www.jamesbarrettlaw.com,2,12,0,1.2,🗎
2,www.bloomreach.com,58,53,1,5.3,🗎
3,www.bhogallaw.com,5,15,40,1.5,🗎
4,www.fortanix.com,45,43,1,4.3,🗎
5,www.legal-recoveries.com,1,1,0,0.1,🗎
6,www.hudnelllaw.com,18,27,1,2.7,🗎
7,www.honakerlegal.com,8,24,9,2.4,🗎
8,www.henrilg.com,5,16,41,1.6,🗎
9,www.newsbreak.com,67,58,1,5.8,🗎
10,www.sobrato.org,26,30,0,3,🗎
11,www.alivecor.com,62,53,1,5.3,🗎
12,www.kalialawpc.com,17,28,1,2.8,🗎
13,www.seren.legal,5,6,0,0.6,🗎
14,www.parkminkler.com,4,12,0,1.2,🗎
15,www.juveniledefensepanel.com,12,15,0,1.5,🗎
16,www.socallawattorneys.com,8,17,0,1.7,🗎
17,www.pennacoker.com,18,26,4,2.6,🗎
18,www.gorianlegaldefense.com,8,13,0,1.3,🗎
19,michellepennaattorney.com,19,28,1,2.8,🗎
20,www.murrietadivorce.com,12,22,10,2.2,🗎
1,www.rhlaw.com,25,39,1,3.9,🗎
2,www.lawofficeofnancyrosehernandez.com,1,1,0,0.1,🗎
3,www.shouplegal.com,12,31,4,3.1,🗎
4,www.singletonsmith.com,22,32,1,3.2,🗎
5,www.cocislaw.com,20,30,1,3,🗎
6,www.khanattorneys.com,16,24,3,2.4,🗎
7,rivcoda.org,50,44,1,4.4,🗎
8,www.lomayesvalaw.com,6,10,35,1,🗎
9,www.inlandempireworkinjuryattorney.com,8,20,1,2,🗎
10,www.pacificestateplanning.com,3,9,1,0.9,🗎
11,www.ashcraftfirm.com,20,26,1,2.6,🗎
12,www.lock-law.com,12,31,2,3.1,🗎
13,www.messinahankinlaw.com,24,29,2,2.9,🗎
14,www.robertszatlin.com,1,1,0,0.1,🗎
15,jeffreycnickersonlaw.com,15,30,16,3,🗎
16,www.thegreylegalgroup.com,15,31,0,3.1,🗎
17,www.ntranlaw.com,17,26,7,2.6,🗎
18,www.taxdebtservices.com,9,22,0,2.2,🗎
19,www.phelpsattorneys.com,20,30,0,3,🗎
1,www.alapinelaw.com,6,21,18,2.1,🗎
2,www.khashanlaw.com,22,30,1,3,🗎
3,www.tblglaw.com,1,12,0,1.2,🗎
4,www.mdilaw.com,20,29,1,2.9,🗎
5,www.adairlawcorp.com,1,8,25,0.8,🗎
6,www.dtwight.com,11,19,0,1.9,🗎
7,www.attorneyalex.com,1,4,38,0.4,🗎
8,www.greyapc.com,2,3,46,0.3,🗎
9,www.pickfordlaw.com,16,28,1,2.8,🗎
10,www.carteradr.com,3,14,47,1.4,🗎
11,www.burschlawgroup.com,1,5,0,0.5,🗎
12,www.temeculabusinesslawyer.com,9,11,0,1.1,🗎
13,www.tombehrlaw.com,1,1,0,0.1,🗎
14,www.attorneyjulieannbaldwin.com,4,13,5,1.3,🗎
15,www.pennalawfirm.com,6,7,0,0.7,🗎
16,www.convy-law.com,2,3,79,0.3,🗎
17,www.robertgreyjohnson.com,13,19,0,1.9,🗎
18,www.anwarlawoffices.com,16,27,1,2.7,🗎
19,www.albrechtlaw.co,1,1,0,0.1,🗎
20,www.dhanlaw.com,7,18,2,1.8,🗎
1,www.halesassociateslaw.com,18,33,2,3.3,🗎
2,www.faith-freedom.com,42,39,7,3.9,🗎
3,www.glawgroupapc.com,18,25,0,2.5,🗎
4,www.menifeelegal.com,7,12,0,1.2,🗎
5,www.attorneykarenlockhart.com,23,28,1,2.8,🗎
6,www.gldlawoffice.com,5,15,63,1.5,🗎
7,www.filanc.com,22,32,2,3.2,🗎
8,www.ekirkpatricklaw.com,2,16,39,1.6,🗎
9,www.westoverlaw.com,32,38,1,3.8,🗎
10,www.furubottenlaw.com,23,21,1,2.1,🗎
11,www.dieringerlawgroup.com,7,15,11,1.5,🗎
12,www.jpozzalaw.com,18,29,1,2.9,🗎
13,www.peterjmortesq.com,1,1,0,0.1,🗎
14,www.ktm.com,66,61,9,6.1,🗎
15,www.kdlelaw.com,1,3,12,0.3,🗎
16,www.wilhiteassociates.com,1,5,6,0.5,🗎
17,www.tylerbursch.com,38,34,11,3.4,🗎
18,www.elsmithlaw.com,3,18,0,1.8,🗎
19,www.jrplawoffice.com,24,28,1,2.8,🗎
20,www.southwicklaw.com,2,8,0,0.8,🗎
1,www.tpscarborough.com,1,3,8,0.3,🗎
2,www.cvrlaw.com,6,11,22,1.1,🗎
3,newtomorrowlaw.com,2,3,0,0.3,🗎
4,khanattorneys.com,16,20,3,2,🗎
5,www.inwit.pro,1,1,0,0.1,🗎
6,www.rycomplaw.com,8,21,1,2.1,🗎
7,www.wegmanlevin.com,29,32,1,3.2,🗎
8,www.davidovichlaw.com,30,28,1,2.8,🗎
9,www.stepanyanlaw.com,21,31,2,3.1,🗎
10,www.songandback.com,9,21,1,2.1,🗎
11,www.allansalinaslaw.com,2,8,0,0.8,🗎
12,www.nicholsbankruptcylaw.com,10,25,45,2.5,🗎
13,www.tmouserlaw.com,8,15,1,1.5,🗎
14,www.lindainlaw.com,7,22,1,2.2,🗎
15,www.ombtechlaw.com,4,12,0,1.2,🗎
16,www.jeffreyallenlaw.com,1,1,4,0.1,🗎
17,davkauf.com,18,13,9,1.3,🗎
18,www.buchercameron.com,8,19,2,1.9,🗎
19,www.lmhlawyers.com,7,19,1,1.9,🗎
20,www.gallagherdomanski.com,3,18,7,1.8,🗎
1,www.fselegal.com,1,1,0,0.1,🗎
2,www.jimenez-esq.com,7,16,6,1.6,🗎
3,www.beauxcanna.com,3,8,8,0.8,🗎
4,www.demarcolawfirm.com,1,1,0,0.1,🗎
5,51minds.com,32,32,0,3.2,🗎
6,www.endemolshine.us,44,39,39,3.9,🗎
7,www.ghazaryanlaw.com,1,1,0,0.1,🗎
8,www.harguslaw.com,1,3,0,0.3,🗎
9,www.fandrichlaw.com,1,3,39,0.3,🗎
10,www.boyadjianlawgroup.com,15,23,0,2.3,🗎
11,www.espinalaw.law,1,1,0,0.1,🗎
12,www.theultimatelawfirm.com,6,14,5,1.4,🗎
13,www.sppirx.com,44,44,4,4.4,🗎
14,www.forwardline.com,28,47,2,4.7,🗎
15,www.jayscohen.com,4,6,0,0.6,🗎
16,www.knighttempleattorneys.com,1,1,0,0.1,🗎
17,www.manukyanlaw.com,1,1,1,0.1,🗎
18,www.lexcuity.com,18,21,0,2.1,🗎
19,www.hleeconsulting.com,1,1,43,0.1,🗎
20,www.ametron.com,24,38,7,3.8,🗎
1,www.mblawapc.com,11,25,1,2.5,🗎
2,www.shamsilaw.com,5,21,0,2.1,🗎
3,9000law.com,1,5,0,0.5,🗎
4,www.trepaniertajima.com,1,1,0,0.1,🗎
5,www.ympklaw.com,7,22,22,2.2,🗎
6,www.napavalleylawfirm.com,19,26,1,2.6,🗎
7,www.dougskeltonlaw.com,6,21,0,2.1,🗎
8,www.vspohnlaw.com,1,1,0,0.1,🗎
9,www.andrewthomason.com,3,5,0,0.5,🗎
10,4abcz.com,2,7,0,0.7,🗎
11,www.thedoctors.com,51,52,3,5.2,🗎
12,www.wqsadr.com,23,27,16,2.7,🗎
13,www.zhzlaw.com,20,28,4,2.8,🗎
14,www.kassman.com,1,9,0,0.9,🗎
15,www.saxonleonardlaw.com,14,25,1,2.5,🗎
16,www.rvdaylaw.com,16,27,3,2.7,🗎
17,www.mlbnapalaw.com,4,9,0,0.9,🗎
18,www.magnanilaw.com,3,3,1,0.3,🗎
19,www.bayareadefenders.com,1,1,42,0.1,🗎
20,www.unionmadeca.com,11,19,0,1.9,🗎
1,www.artfarmwine.com,21,29,55,2.9,🗎
2,www.mjmlaw.com,2,18,0,1.8,🗎
3,www.calsubrolaw.com,3,13,0,1.3,🗎
4,www.delicato.com,46,45,4,4.5,🗎
5,www.mcgill-lawfirm.com,2,5,0,0.5,🗎
6,www.morselawnapa.com,3,12,0,1.2,🗎
7,www.patentevaluations.com,1,3,0,0.3,🗎
8,www.napavalleylawoffice.com,19,29,1,2.9,🗎
9,www.ericksonlawllc.com,4,10,79,1,🗎
10,www.davediamondlaw.com,1,6,0,0.6,🗎
11,www.gravettlaw.com,18,23,21,2.3,🗎
12,www.camomi.com,26,32,37,3.2,🗎
13,www.nakedwines.com,59,54,8,5.4,🗎
14,www.kdejarnette.com,1,1,0,0.1,🗎
15,www.gawestateplanning.com,11,21,1,2.1,🗎
16,www.meyerwinelaw.com,4,14,0,1.4,🗎
17,www.olehealth.org,34,39,0,3.9,🗎
18,www.apallaslawgroup.com,1,3,0,0.3,🗎
19,www.raisethebarwriting.com,9,22,33,2.2,🗎
20,www.co.napa.us,4,6,0,0.6,🗎
1,www.syar.com,21,32,34,3.2,🗎
2,www.winelawyers.com,10,21,34,2.1,🗎
3,www.cannabusinesslaw.com,37,29,0,2.9,🗎
4,www.pegwilkinson.com,3,14,4,1.4,🗎
5,www.rmc-law.us,1,3,0,0.3,🗎
6,www.herron-herron.com,11,22,30,2.2,🗎
7,www.elizabethblairlaw.com,8,15,16,1.5,🗎
8,www.seanmcbridelaw.com,7,10,15,1,🗎
9,www.htralaw.com,10,22,14,2.2,🗎
10,www.alankgoldsteinlaw.com,14,10,7,1,🗎
11,www.yorkyorklaw.com,7,19,25,1.9,🗎
12,www.gvmlaw.com,22,26,0,2.6,🗎
13,www.kellyrwallacelaw.com,1,7,0,0.7,🗎
14,www.napalandtrust.org,38,39,4,3.9,🗎
15,www.russomediates.com,8,18,2,1.8,🗎
16,www.johnsanzolaw.com,1,1,0,0.1,🗎
17,saber.net,32,37,32,3.7,🗎
18,www.mynapalawyer.com,17,30,1,3,🗎
19,www.baylegal.org,43,45,1,4.5,🗎
20,www.nancyroselaw.com,7,19,4,1.9,🗎
1,www.coombslaw.com,19,30,9,3,🗎
2,venelson.com,14,20,6,2,🗎
3,www.cwkentlaw.com,14,21,3,2.1,🗎
4,www.countyofnapa.org,57,54,0,5.4,🗎
5,www.victorialancasterlaw.com,1,7,7,0.7,🗎
6,www.lieberlawyers.com,7,12,0,1.2,🗎
7,hudsonluros.com,13,33,33,3.3,🗎
8,www.dpf-law.com,29,37,1,3.7,🗎
9,www.rybickiassociates.com,15,25,1,2.5,🗎
10,www.dmcloughlin.com,1,1,52,0.1,🗎
11,www.jessraphael.com,12,17,0,1.7,🗎
12,www.smflynn-law.com,8,18,0,1.8,🗎
13,www.napavalleyelderlaw.com,7,17,9,1.7,🗎
14,www.matteisenberg.com,10,24,1,2.4,🗎
15,www.coblentzlaw.com,34,40,2,4,🗎
16,www.lawhcd.com,11,25,56,2.5,🗎
17,www.dellario.org,6,14,53,1.4,🗎
18,www.lancehlaw.com,1,3,0,0.3,🗎
19,www.hudginsmediation.com,23,25,0,2.5,🗎
20,www.manfredhunt.com,7,22,1,2.2,🗎
1,www.grhattorney.net,8,23,13,2.3,🗎
2,www.rondalconnor.com,8,24,36,2.4,🗎
3,www.hudsonluros.com,13,28,33,2.8,🗎
4,www.cityofnapa.org,51,52,0,5.2,🗎
5,www.adamshrlaw.com,1,8,0,0.8,🗎
6,www.bevinslaw.com,6,13,3,1.3,🗎
7,www.cbbov.com,2,7,23,0.7,🗎
8,www.kcarrlegal.com,1,1,0,0.1,🗎
9,www.celayalaw.com,20,25,1,2.5,🗎
10,www.winedeal.law,8,18,0,1.8,🗎
11,rvdaylaw.com,16,28,3,2.8,🗎
12,www.nfrostlaw.com,11,25,8,2.5,🗎
13,www.napalawoffice.com,11,24,1,2.4,🗎
14,www.ortizcorporation.com,8,22,15,2.2,🗎
15,www.bautistalaw.com,7,20,0,2,🗎
16,www.thegonzalesfirm.com,2,6,0,0.6,🗎
17,www.attyfeliciayates.com,14,25,1,2.5,🗎
18,www.dorfmansitzberger.com,1,3,70,0.3,🗎
19,www.kippwordell.com,1,1,0,0.1,🗎
20,www.zellmerlawgroup.com,16,22,7,2.2,🗎
1,www.sarahsmalelaw.com,1,1,0,0.1,🗎
2,www.richertlegal.com,6,10,45,1,🗎
3,www.nccn.net,39,38,0,3.8,🗎
4,www.michaelnudelman.com,3,9,0,0.9,🗎
5,mynevadacounty.com,52,47,1,4.7,🗎
6,www.wgwlaw.com,15,20,71,2,🗎
7,www.fuelandcarbonlaw.com,10,17,0,1.7,🗎
8,www.lawhb.com,15,26,0,2.6,🗎
9,www.munkeltlaw.com,14,26,15,2.6,🗎
10,www.engeladvice.com,8,20,1,2,🗎
11,www.goldcountryworkerscomp.com,11,22,2,2.2,🗎
12,www.haaslawcorp.com,2,13,13,1.3,🗎
13,www.broughtonlawoffices.com,9,26,2,2.6,🗎
14,www.spiller-mcproud.com,1,1,56,0.1,🗎
15,phillipspersonalinjury.com,13,23,0,2.3,🗎
16,www.goldflat.com,5,12,60,1.2,🗎
17,www.mcnlaw.com,1,3,0,0.3,🗎
18,www.adrwithdover.com,5,19,33,1.9,🗎
19,www.pmaciaslaw.com,1,1,0,0.1,🗎
20,www.ericlittlelaw.com,5,7,24,0.7,🗎
1,www.mcjlawoffice.com,9,15,39,1.5,🗎
2,www.rellisharper.com,1,1,0,0.1,🗎
3,www.goldcountrycomp.com,1,1,0,0.1,🗎
4,www.hughes.net,27,47,0,4.7,🗎
5,www.richardellers.com,8,21,6,2.1,🗎
6,www.nevadacountycourts.com,34,34,0,3.4,🗎
7,www.mcproudlawfirm.com,1,1,0,0.1,🗎
8,www.goodfaithlaw.com,2,4,73,0.4,🗎
9,www.qchenlaw.com,14,19,0,1.9,🗎
10,www.kisnerlaw.com,10,17,0,1.7,🗎
11,www.haq-law.com,15,23,13,2.3,🗎
12,www.adler.law,6,8,0,0.8,🗎
13,3blawfirm.com,18,32,28,3.2,🗎
14,www.lazearmack.com,18,23,1,2.3,🗎
15,www.cclawgroup.com,21,33,2,3.3,🗎
16,www.lucidmotors.com,61,55,6,5.5,🗎
17,www.msmlawcorp.com,3,9,11,0.9,🗎
18,www.liushairlaw.com,6,24,0,2.4,🗎
19,www.lazarolaw.com,9,24,1,2.4,🗎
20,www.awlawgroup.com,16,30,17,3,🗎
1,www.picernolaw.com,10,19,8,1.9,🗎
2,www.logitech.com,90,70,2,7,🗎
3,www.gsslawgroup.com,17,24,1,2.4,🗎
4,www.jrslawoffices.com,9,23,0,2.3,🗎
5,www.rms.com,60,54,4,5.4,🗎
6,www.jaffedlawyer.com,6,19,6,1.9,🗎
7,www.newark.org,43,48,8,4.8,🗎
8,www.merchantlaws.com,8,14,5,1.4,🗎
9,www.revance.com,45,43,1,4.3,🗎
10,www.mandlegal.com,9,30,5,3,🗎
11,www.mplg.us,16,27,2,2.7,🗎
12,www.cymabay.com,37,40,4,4,🗎
13,www.peerallylaw.com,39,48,1,4.8,🗎
14,www.calegalwriter.com,9,18,1,1.8,🗎
15,www.devlinlawfirm.com,22,26,7,2.6,🗎
16,ardalanlaw.com,20,32,7,3.2,🗎
17,www.leinnovations.com,1,1,44,0.1,🗎
18,www.coppalegal.com,1,1,0,0.1,🗎
19,www.carolanlaw.net,5,8,0,0.8,🗎
20,www.sagepub.com,92,69,1,6.9,🗎
1,www.notavailable.com,31,36,0,3.6,🗎
2,www.mtrupianolaw.com,4,14,52,1.4,🗎
3,www.atarabio.com,44,44,0,4.4,🗎
4,www.caestatelaw.com,11,22,68,2.2,🗎
5,www.drmikkelsen.com,1,1,49,0.1,🗎
6,www.lansonlaw.com,6,13,15,1.3,🗎
7,www.integritylaw.net,18,26,1,2.6,🗎
8,www.mccardlelaw.com,1,1,49,0.1,🗎
9,www.mcfaddenlawmediation.com,9,20,15,2,🗎
10,www.venturacoastlaw.com,2,14,4,1.4,🗎
11,www.clunenandoakmanlaw.com,8,20,7,2,🗎
12,www.lawofficeofbenjaminwalsh.com,1,1,0,0.1,🗎
13,www.dk4law.com,18,29,1,2.9,🗎
14,www.guardian-hr.com,14,28,29,2.8,🗎
15,www.ardalanlaw.com,20,31,7,3.1,🗎
16,www.lawsdr.com,10,22,6,2.2,🗎
17,www.creightonstephens.com,1,3,2,0.3,🗎
18,www.eladvisor.com,16,22,15,2.2,🗎
19,www.danrobinson.law,11,19,1,1.9,🗎
20,www.entralta.com,11,22,19,2.2,🗎
1,www.tristant.net,15,28,3,2.8,🗎
2,www.woodtrustlaw.com,4,16,3,1.6,🗎
3,www.drink-pak.com,7,20,0,2,🗎
4,www.samuelbirdsonglaw.com,4,6,0,0.6,🗎
5,www.mortensenlaw.com,14,31,36,3.1,🗎
6,traumalawcenter.net,9,28,13,2.8,🗎
7,www.writefullylegal.com,1,1,0,0.1,🗎
8,robertjkaiser.com,21,26,1,2.6,🗎
9,www.bishcutting.com,9,16,0,1.6,🗎
10,www.housecall-lawyer.com,7,11,0,1.1,🗎
11,www.niralpatelinjurylaw.com,11,23,0,2.3,🗎
12,www.aglawpc.com,17,24,2,2.4,🗎
13,www.thinkhmalaw.com,19,30,1,3,🗎
14,www.robertpederzani.com,2,11,44,1.1,🗎
15,www.catespeterson.com,9,24,4,2.4,🗎
16,www.petrofskyfirm.com,17,23,9,2.3,🗎
17,www.pwggc.com,19,32,0,3.2,🗎
18,www.briggsandalexander.com,9,17,41,1.7,🗎
19,www.apjuris.com,21,24,10,2.4,🗎
20,www.lp-lawyers.com,5,16,4,1.6,🗎
1,www.pistonelawgroup.com,3,11,6,1.1,🗎
2,www.chrispolinglaw.com,1,1,0,0.1,🗎
3,www.pickartlaw.com,9,17,41,1.7,🗎
4,www.prizzialegalteam.com,16,28,1,2.8,🗎
5,www.vrslaw.net,20,26,2,2.6,🗎
6,dkqlawfirm.com,8,15,0,1.5,🗎
7,www.rapillolaw.com,26,33,1,3.3,🗎
8,www.pacificlife.com,54,56,14,5.6,🗎
9,peacockbartlett.com,12,12,1,1.2,🗎
10,www.nassirilawgroup.com,7,11,0,1.1,🗎
11,www.cmorlaw.com,20,29,4,2.9,🗎
12,www.icrelaw.com,9,13,15,1.3,🗎
13,www.north-nash.com,24,30,1,3,🗎
14,www.ferruzzo.com,26,30,14,3,🗎
15,www.nehoralaw.com,33,42,0,4.2,🗎
16,www.accidentlawyersfirm.com,23,25,1,2.5,🗎
17,www.nelsonkirkman.com,16,27,2,2.7,🗎
18,www.lopezprajin.com,7,12,3,1.2,🗎
19,www.mybelaw.com,18,22,0,2.2,🗎
20,www.jchristylaw.com,8,16,2,1.6,🗎
1,www.ny-eb5.com,13,25,21,2.5,🗎
2,www.jcg-law.com,1,1,0,0.1,🗎
3,www.poloproperties.com,2,10,16,1,🗎
4,www.giannonelaw.com,1,5,0,0.5,🗎
5,www.dta.law,1,10,0,1,🗎
6,www.newportdivorceattorney.com,16,26,3,2.6,🗎
7,www.lnginsberg.com,5,7,34,0.7,🗎
8,www.markfredrick.com,14,22,2,2.2,🗎
9,www.fishbacklawgroup.com,14,29,1,2.9,🗎
10,www.edfadvisory.com,1,1,0,0.1,🗎
11,www.guptaferrer.com,5,9,0,0.9,🗎
12,www.feinbergmediation.com,1,3,1,0.3,🗎
13,www.jacksonandassociateslaw.com,1,1,0,0.1,🗎
14,www.pdhlife.co,1,1,0,0.1,🗎
15,www.katzesq.com,1,1,46,0.1,🗎
16,www.hockani.com,21,31,2,3.1,🗎
17,www.kaplanspecialmaster.com,1,1,41,0.1,🗎
18,www.jellysmack.com,39,41,10,4.1,🗎
19,www.wrightlegal.com,1,1,53,0.1,🗎
20,www.hagendorflaw.com,14,26,0,2.6,🗎
1,www.gundersen-law.com,9,18,1,1.8,🗎
2,www.guerinlawyers.com,10,13,12,1.3,🗎
3,www.kleinandwilson.com,35,37,2,3.7,🗎
4,www.nguyen-lawgroup.com,8,14,6,1.4,🗎
5,www.morrowandwhitelaw.com,21,24,0,2.4,🗎
6,www.sweetesq.com,16,36,15,3.6,🗎
7,www.ocimmigrationattorney.com,19,28,1,2.8,🗎
8,www.andreaparislaw.com,22,32,5,3.2,🗎
9,www.lawbiz2000.com,2,14,0,1.4,🗎
10,www.ringstadlaw.com,15,28,2,2.8,🗎
11,www.alliant.com,42,46,5,4.6,🗎
12,www.drakelfg.com,7,16,0,1.6,🗎
13,www.elmzlaw.com,1,1,0,0.1,🗎
14,www.eaglereg.com,14,30,0,3,🗎
15,www.accidentattorneysgroup.com,12,24,1,2.4,🗎
16,www.teresagorman.com,3,5,41,0.5,🗎
17,www.jgrahamlegal.com,1,1,48,0.1,🗎
18,www.montgomerygriffin.com,12,19,16,1.9,🗎
19,www.law1975.com,1,4,61,0.4,🗎
1,www.farrokhilaw.com,1,1,47,0.1,🗎
2,www.theocattorneys.com,23,28,0,2.8,🗎
3,www.yourlegalchampion.com,9,25,1,2.5,🗎
4,www.adelsonmclean.com,10,20,2,2,🗎
5,www.scottasmithlaw.com,1,5,0,0.5,🗎
6,www.insurlaw.com,21,29,0,2.9,🗎
7,www.sehatlaw.com,16,29,2,2.9,🗎
8,www.simon-lawfirm.com,7,17,0,1.7,🗎
9,www.exceleratecapital.com,26,36,1,3.6,🗎
10,www.specedlawyer.com,14,20,28,2,🗎
11,www.calawyers.com,11,27,4,2.7,🗎
12,www.ssfirm.com,22,33,4,3.3,🗎
13,www.clarushr.net,9,15,0,1.5,🗎
14,www.shalchiburchllp.com,1,9,0,0.9,🗎
15,www.slaughterlaw.com,9,21,0,2.1,🗎
16,www.ardentlawgroup.com,19,29,33,2.9,🗎
17,www.coldrenlawoffices.com,5,14,58,1.4,🗎
18,christllaw.com,4,9,65,0.9,🗎
19,www.lawguy.io,1,1,0,0.1,🗎
20,www.greenmaplelaw.com,15,28,0,2.8,🗎
1,www.chavosandrau.com,7,18,5,1.8,🗎
2,www.hrzlaw.com,14,21,3,2.1,🗎
3,www.chatow.com,19,25,0,2.5,🗎
4,www.employmentlaw123.com,6,12,85,1.2,🗎
5,www.spigarellilegal.com,1,1,0,0.1,🗎
6,www.wrightlegal.net,21,32,4,3.2,🗎
7,www.schenckfirm.com,13,21,81,2.1,🗎
8,www.jrschilling.com,14,26,40,2.6,🗎
9,www.davidscharf.org,11,14,7,1.4,🗎
10,www.runquist.com,28,31,7,3.1,🗎
11,www.russellandlazarus.com,28,37,0,3.7,🗎
12,www.schinkolaw.com,1,1,6,0.1,🗎
13,www.jwroselaw.com,8,13,53,1.3,🗎
14,www.homelawlawyers.com,17,25,16,2.5,🗎
15,robertslawfirm.net,26,31,1,3.1,🗎
16,www.caestateplanning.com,2,11,0,1.1,🗎
17,www.serioussocallawyer.com,1,14,1,1.4,🗎
18,www.rill-law.com,1,3,0,0.3,🗎
19,www.ledgerlaw.com,36,49,1,4.9,🗎
20,www.rayandbishop.com,11,25,25,2.5,🗎
1,www.johndrogerslaw.com,15,31,1,3.1,🗎
2,www.thelemonlawyer.com,13,25,0,2.5,🗎
3,www.skylawfirm.net,1,5,10,0.5,🗎
4,www.bentleymore.com,28,37,1,3.7,🗎
5,www.forwardcounsel.com,9,21,0,2.1,🗎
6,www.castroandcolaw.com,1,1,0,0.1,🗎
7,www.thecolemanfirm.com,9,21,2,2.1,🗎
8,www.dailylawgroup.com,27,30,3,3,🗎
